SECTION 1: MARKET PRICES
Run,Mean (EUR/MWH),Wtd Avg (EUR/MWH),% Hours = 0,% Hours < 0,% Hours > 100,Max (EUR/MWH),Std Dev,N Hours
mpvar_reduced_high_co2,70,WindOn,MPVAR,70.58,64.3411,0.9116,6.2389,7197581.0
mpvar_reduced_high_co2,71,WindOn,MPVAR,79.65,64.3411,0.8078,15.3089,10728496.0
mpvar_reduced_high_co2,72,WindOn,MPVAR,87.24,64.3411,0.7375,22.8989,26440552.0
mpvar_reduced_high_co2,73,WindOn,MPVAR,94.17,64.3411,0.6832,29.8289,27443262.0
mpvar_reduced_high_co2,74,WindOn,MPVAR,100.26,64.3411,0.6417,35.9189,23965619.0
mpvar_reduced_high_co2,80,WindOff,MPVAR,154.0,64.3411,0.4178,89.6589,2186860.0
mpvar_reduced_high_co2,81,WindOff,MPVAR,174.5,64.3411,0.3687,110.1589,256704.0
mpvar_reduced_high_co2,82,WindOff,MPVAR,184.0,64.3411,0.3497,119.6589,6849778.0
mpvar_reduced_high_co2,83,WindOff,MPVAR,194.0,64.3411,0.3317,129.6589,15090307.0
fit_scenario,10,PV,FIT,120.0,38.8152,0.3235,81.1848,28620165.0
fit_scenario,20,WindOn,FIT,85.0,38.8152,0.4566,46.1848,4405513.0
fit_scenario,50,RunOfRiver,FIT,100.0,38.8152,0.3882,61.1848,15923598.0
fit_scenario,60,PV,FIT,97.21,38.8152,0.3993,58.3948,7416065.0
fit_scenario,61,PV,FIT,202.91,38.8152,0.1913,164.0948,3938684.0
fit_scenario,62,PV,FIT,286.67,38.8152,0.1354,247.8548,1137412.0
fit_scenario,63,PV,FIT,340.07,38.8152,0.1141,301.2548,745656.0
fit_scenario,64,PV,FIT,440.05,38.8152,0.0882,401.2348,182232.0
fit_scenario,70,WindOn,FIT,70.58,38.8152,0.5499,31.7648,7198478.0
fit_scenario,71,WindOn,FIT,79.65,38.8152,0.4873,40.8348,10728501.0
fit_scenario,72,WindOn,FIT,87.24,38.8152,0.4449,48.4248,26440563.0
fit_scenario,73,WindOn,FIT,94.17,38.8152,0.4122,55.3548,27443262.0
fit_scenario,74,WindOn,FIT,100.26,38.8152,0.3871,61.4448,23965619.0
fit_scenario,80,WindOff,FIT,154.0,38.8152,0.252,115.1848,2186860.0
fit_scenario,81,WindOff,FIT,174.5,38.8152,0.2224,135.6848,256704.0
fit_scenario,82,WindOff,FIT,184.0,38.8152,0.211,145.1848,6849778.0
fit_scenario,83,WindOff,FIT,194.0,38.8152,0.2001,155.1848,15090307.0
fit_only_low_co2,10,PV,FIT,120.0,24.5579,0.2046,95.4421,28620165.0
fit_only_low_co2,20,WindOn,FIT,85.0,24.5579,0.2889,60.4421,4405513.0
fit_only_low_co2,50,RunOfRiver,FIT,100.0,24.5579,0.2456,75.4421,15923598.0
fit_only_low_co2,60,PV,MPVAR,97.21,24.5579,0.2526,72.6521,7416065.0
fit_only_low_co2,61,PV,MPVAR,202.91,24.5579,0.121,178.3521,3938684.0
fit_only_low_co2,62,PV,MPVAR,286.67,24.5579,0.0857,262.1121,1137412.0
fit_only_low_co2,63,PV,MPVAR,340.07,24.5579,0.0722,315.5121,745656.0
fit_only_low_co2,64,PV,MPVAR,440.05,24.5579,0.0558,415.4921,182232.0
fit_only_low_co2,70,WindOn,MPVAR,70.58,24.5579,0.3479,46.0221,7198478.0
fit_only_low_co2,71,WindOn,MPVAR,79.65,24.5579,0.3083,55.0921,10728501.0
fit_only_low_co2,72,WindOn,MPVAR,87.24,24.5579,0.2815,62.6821,26440563.0
fit_only_low_co2,73,WindOn,MPVAR,94.17,24.5579,0.2608,69.6121,27443262.0
fit_only_low_co2,74,WindOn,MPVAR,100.26,24.5579,0.2449,75.7021,23965619.0
fit_only_low_co2,80,WindOff,MPVAR,154.0,24.5579,0.1595,129.4421,2186860.0
fit_only_low_co2,81,WindOff,MPVAR,174.5,24.5579,0.1407,149.9421,256704.0
fit_only_low_co2,82,WindOff,MPVAR,184.0,24.5579,0.1335,159.4421,6849778.0
fit_only_low_co2,83,WindOff,MPVAR,194.0,24.5579,0.1266,169.4421,15090307.0
fit_only_high_co2,10,PV,FIT,120.0,64.3411,0.5362,55.6589,28620165.0
fit_only_high_co2,20,WindOn,FIT,85.0,64.3411,0.757,20.6589,4405513.0
fit_only_high_co2,50,RunOfRiver,FIT,100.0,64.3411,0.6434,35.6589,15923598.0
fit_only_high_co2,60,PV,MPVAR,97.21,64.3411,0.6619,32.8689,7416065.0
fit_only_high_co2,61,PV,MPVAR,202.91,64.3411,0.3171,138.5689,3938684.0
fit_only_high_co2,62,PV,MPVAR,286.67,64.3411,0.2244,222.3289,1137412.0
fit_only_high_co2,63,PV,MPVAR,340.07,64.3411,0.1892,275.7289,745656.0
fit_only_high_co2,64,PV,MPVAR,440.05,64.3411,0.1462,375.7089,182232.0
fit_only_high_co2,70,WindOn,MPVAR,70.58,64.3411,0.9116,6.2389,7198478.0
fit_only_high_co2,71,WindOn,MPVAR,79.65,64.3411,0.8078,15.3089,10728501.0
fit_only_high_co2,72,WindOn,MPVAR,87.24,64.3411,0.7375,22.8989,26440563.0
fit_only_high_co2,73,WindOn,MPVAR,94.17,64.3411,0.6832,29.8289,27443262.0
fit_only_high_co2,74,WindOn,MPVAR,100.26,64.3411,0.6417,35.9189,23965619.0
fit_only_high_co2,80,WindOff,MPVAR,154.0,64.3411,0.4178,89.6589,2186860.0
fit_only_high_co2,81,WindOff,MPVAR,174.5,64.3411,0.3687,110.1589,256704.0
fit_only_high_co2,82,WindOff,MPVAR,184.0,64.3411,0.3497,119.6589,6849778.0
fit_only_high_co2,83,WindOff,MPVAR,194.0,64.3411,0.3317,129.6589,15090307.0

SECTION 7: STORAGE ANALYSIS
Run,Charge MWH,Discharge MWH,Round-trip Eff.,Revenue (EUR),VarCost (EUR),Net Revenue (EUR),Net Rev/MWH dis.,Cycle Count Proxy,Net Rev > 0?
germany_baseline,7586611.0,6139411.0,0.8092,302525442.0,183150283.0,119375158.0,19.4441,1661.85,YES
low_co2,9362440.0,7494663.0,0.8005,250257330.0,117638643.0,132618687.0,17.6951,2062.54,YES
high_co2,6730107.0,5482719.0,0.8147,432725120.0,313056669.0,119668451.0,21.8265,1511.09,YES
no_support,7578424.0,6132599.0,0.8092,302547703.0,183241217.0,119306487.0,19.4545,1659.74,YES
no_support_low_co2,9310540.0,7454847.0,0.8007,250532583.0,120391669.0,130140914.0,17.4572,2060.39,YES
no_support_high_co2,6730536.0,5483093.0,0.8147,432763668.0,313080889.0,119682778.0,21.8276,1511.32,YES
mpvar_reduced,7586611.0,6139411.0,0.8092,302525442.0,183150283.0,119375158.0,19.4441,1661.85,YES
mpvar_reduced_low_co2,9358907.0,7491998.0,0.8005,250243861.0,117565466.0,132678396.0,17.7093,2061.13,YES
mpvar_reduced_high_co2,6730107.0,5482719.0,0.8147,432725120.0,313056669.0,119668451.0,21.8265,1511.09,YES
fit_scenario,7573720.0,6128366.0,0.8092,302362503.0,183121165.0,119241338.0,19.4573,1657.37,YES
fit_only_low_co2,9389057.0,7513237.0,0.8002,250382659.0,116960863.0,133421796.0,17.7582,2063.95,YES
fit_only_high_co2,6730536.0,5483093.0,0.8147,432764340.0,313080889.0,119683451.0,21.8277,1511.34,YES

SECTION 8: CONSUMER COST OF SUPPORT
Run,Scheme,CO2 Level,Total Demand (TWh),Total Support (B€),Market Price (€/MWH),Support Levy (€/MWH),Total Cost (€/MWH),HH Energy Cost (€/yr),HH Support Levy (€/yr),HH Total Cost (€/yr),Levy Share of Bill (%)
germany_baseline,Baseline (MPVAR+FIT),Baseline,533.42,16.27,38.81,30.51,69.32,136.0,107.0,243.0,44.0
low_co2,Baseline (MPVAR+FIT),Low,533.42,18.11,24.58,33.95,58.52,86.0,119.0,205.0,58.0
high_co2,Baseline (MPVAR+FIT),High,533.42,12.95,64.34,24.27,88.61,225.0,85.0,310.0,27.4
no_support,No Support,Baseline,533.42,0.0,38.82,0.0,38.82,136.0,0.0,136.0,0.0
no_support_low_co2,No Support,Low,533.42,0.0,24.69,0.0,24.69,86.0,0.0,86.0,0.0
no_support_high_co2,No Support,High,533.42,0.0,64.34,0.0,64.34,225.0,0.0,225.0,0.0
mpvar_reduced,MPVAR Reduced,Baseline,533.42,12.42,38.81,23.29,62.1,136.0,82.0,217.0,37.5
mpvar_reduced_low_co2,MPVAR Reduced,Low,533.42,14.26,24.58,26.74,51.31,86.0,94.0,180.0,52.1
mpvar_reduced_high_co2,MPVAR Reduced,High,533.42,9.16,64.34,17.17,81.51,225.0,60.0,285.0,21.1
fit_scenario,FIT Only,Baseline,533.42,20.81,38.82,39.01,77.82,136.0,137.0,272.0,50.1
fit_only_low_co2,FIT Only,Low,533.42,20.81,24.56,39.01,63.56,86.0,137.0,222.0,61.4
fit_only_high_co2,FIT Only,High,533.42,20.81,64.34,39.01,103.35,225.0,137.0,362.0,37.7
